gem-location-id,gem-phase-id,country/area,phase-name,project-name,project-name-in-local-language-/-script,other-name(s),capacity-(mw),status,start-year,retired-year,location-accuracy,owner,lat,lng,state/province,operator,installation-type,region,url,owner-name-in-local-language-/-script,operator-name-in-local-language-/-script
L100000905535,G100000907612,Argentina,2,Manantiales Behr wind farm,Parque Eólico Manantiales Behr,,50.0,operating,2018,,exact,YPF Energía Eléctrica SA,-45.6749,-67.7891,Chubut Province,YPF Energía Eléctrica,Onshore,Americas,https://www.gem.wiki/Manantiales_Behr_wind_farm,,
L100000905065,G100000906347,Argentina,--,Manque wind farm,Parque Eólico Manque,,57.0,operating,2019,,approximate,Central Puerto SA,-33.2364,-65.0546,Córdoba,Central Puerto,Onshore,Americas,https://www.gem.wiki/Manque_wind_farm,,
L100000916404,G100000920243,Argentina,3,Mataco wind farm,Parque Eólico Mataco,El Mataco,36.0,operating,2023,,approximate,Petroquimica Comodoro Rivadavia SA (PCR),-38.3048,-62.2432,Buenos Aires,Petroquimica Comodoro Rivadavia SA (PCR),Onshore,Americas,https://www.gem.wiki/Mataco_wind_farm,,
L100000905301,G100000907024,Argentina,--,Miramar wind farm,Parque Eólico Miramar,,100.0,operating,2020,,exact,Goldwin,-38.2099,-58.029,Buenos Aires,Goldwin,Onshore,Americas,https://www.gem.wiki/Miramar_wind_farm,,
L100000905066,G100000906348,Argentina,--,O'Connor wind farm,Parque Eólico O'Connor,,50.0,cancelled,,,approximate,Central Puerto SA,-38.9169,-67.976,Río Negro,Central Puerto,Onshore,Americas,https://www.gem.wiki/O'Connor_wind_farm,,
L100000921749,G100000926820,Argentina,--,Olavarría wind farm,Parque Eólico Olavarría,"Vientos Olavarría, Vientos de Olavarría",99.0,construction,2025,,approximate,,-36.7268,-60.7867,Buenos Aires,Ternium,Onshore,Americas,https://www.gem.wiki/Olavarría_wind_farm,,
L100000905211,G100000906836,Argentina,--,Pampa (Enel) wind farm,Parque Eólico Pampa (Enel),,100.0,cancelled,,,approximate,Enel Green Power SpA,-45.7798,-67.6719,Chubut Province,Enel Green Power,Onshore,Americas,https://www.gem.wiki/Pampa_(Enel)_wind_farm,,
L100000905430,G100000907292,Argentina,2,Pampa Energia wind farm,"PAMEEO, Parque Eólico Pampa Energia","PEPE, Coronel Rosales Pepe 4 (Phase 3 expansion)",53.0,operating,2019,,exact,Pampa Energia SA,-38.6943,-62.0037,Buenos Aires,Pampa Energia,Onshore,Americas,https://www.gem.wiki/Pampa_Energia_wind_farm,,
L100000905430,G100000907293,Argentina,3,Pampa Energia wind farm,"BAHIEO, Parque Eólico Pampa Energia","PEPE, Coronel Rosales Pepe 4 (Phase 3 expansion)",53.0,operating,2019,,exact,Pampa Energia SA,-38.7526,-61.7855,Buenos Aires,Pampa Energia,Onshore,Americas,https://www.gem.wiki/Pampa_Energia_wind_farm,,
L100000905430,G100000907294,Argentina,4,Pampa Energia wind farm,"PE32EO, PEP3EO, Parque Eólico Pampa Energia","PEPE, Coronel Rosales Pepe 4 (Phase 3 expansion)",81.0,operating,2023,,approximate,Pampa Energia SA,-38.8018,-62.0833,Buenos Aires,Pampa Energia,Onshore,Americas,https://www.gem.wiki/Pampa_Energia_wind_farm,,
L100000905430,G100000926821,Argentina,6.1,Pampa Energia wind farm,"PEPE VI, Parque Eólico Pampa Energia","PEPE, Coronel Rosales Pepe 4 (Phase 3 expansion)",95.0,operating,2024,,exact,Pampa Energia SA,-38.6583,-61.9635,Buenos Aires,Pampa Energia,Onshore,Americas,https://www.gem.wiki/Pampa_Energia_wind_farm,,
L100000905430,G100001022235,Argentina,6.2,Pampa Energia wind farm,"PEPE VI, Parque Eólico Pampa Energia","PEPE, Coronel Rosales Pepe 4 (Phase 3 expansion)",45.5,operating,2024,,exact,Pampa Energia SA,-38.6583,-61.9635,Buenos Aires,Pampa Energia,Onshore,Americas,https://www.gem.wiki/Pampa_Energia_wind_farm,,
L100000905294,G100000907013,Argentina,1,Pomona wind farm,Parque Eólico Pomona,,101.0,operating,2019,,exact,Genneia SA,-39.5611,-65.715,Río Negro Province,Genneia,Onshore,Americas,https://www.gem.wiki/Pomona_wind_farm,,
L100000905294,G100000907014,Argentina,2,Pomona wind farm,Parque Eólico Pomona,,12.0,operating,2019,,exact,Genneia SA,-39.5611,-65.715,Río Negro Province,Genneia,Onshore,Americas,https://www.gem.wiki/Pomona_wind_farm,,
L100000905295,G100000907015,Argentina,1,Puerto Madryn wind farm,Parque Eólico Puerto Madryn,,71.0,operating,2018,,approximate,Genneia SA,-42.7683,-65.0959,Chubut Province,Genneia,Onshore,Americas,https://www.gem.wiki/Puerto_Madryn_wind_farm,,
L100000905295,G100000907016,Argentina,2,Puerto Madryn wind farm,Parque Eólico Puerto Madryn,,151.0,operating,2019,,exact,Genneia SA,-42.7081,-65.2575,Chubut Province,Genneia,Onshore,Americas,https://www.gem.wiki/Puerto_Madryn_wind_farm,,
L100000905296,G100000907017,Argentina,1,Rawson wind farm,Parque Eólico Rawson,,52.0,operating,2012,,exact,Genneia SA,-43.3514,-65.188,Chubut Province,Genneia,Onshore,Americas,https://www.gem.wiki/Rawson_wind_farm,,
L100000905296,G100000907018,Argentina,2,Rawson wind farm,Parque Eólico Rawson,,31.0,operating,2012,,exact,Genneia SA,-43.3514,-65.188,Chubut Province,Genneia,Onshore,Americas,https://www.gem.wiki/Rawson_wind_farm,,
L100000905296,G100000907019,Argentina,3,Rawson wind farm,Parque Eólico Rawson,,25.0,operating,2017,,approximate,Genneia SA,-43.3514,-65.188,Chubut Province,Genneia,Onshore,Americas,https://www.gem.wiki/Rawson_wind_farm,,
L100000905372,G100000907182,Argentina,--,Rionegrina wind farm,Parque Eólico Rionegrina,,17.0,cancelled,,,approximate,INVAP; Transcomahue SA,-39.7273,-68.4921,Río Negro,INVAP,Onshore,Americas,https://www.gem.wiki/Rionegrina_wind_farm,,
L100000905448,G100000907349,Argentina,1,San Jorge Y El Mataco wind farm,Parque Eólico San Jorge y El Matacao,"San Jorge (Phase 2), El Mataco I (Phase 1)",103.0,operating,2020,,exact,Petroquimica Comodoro Rivadavia SA (PCR),-38.3466,-62.3099,Buenos Aires,Petroquimica Comodoro Rivadavia SA (PCR),Onshore,Americas,https://www.gem.wiki/San_Jorge_Y_El_Mataco_wind_farm,,
L100000905448,G100000907350,Argentina,2,San Jorge Y El Mataco wind farm,Parque Eólico San Jorge y El Matacao,"San Jorge (Phase 2), El Mataco I (Phase 1)",101.0,operating,2020,,exact,Petroquimica Comodoro Rivadavia SA (PCR),-38.3048,-62.2432,Buenos Aires,Petroquimica Comodoro Rivadavia SA (PCR),Onshore,Americas,https://www.gem.wiki/San_Jorge_Y_El_Mataco_wind_farm,,
L100000921750,G100000926822,Argentina,1,San Luis Norte wind farm,Parque Eólico San Luis Norte,,76.5,operating,2023,,approximate,Petroquimica Comodoro Rivadavia SA (PCR); ArcelorMittal SA,-33.6968,-65.487,,,Onshore,Americas,https://www.gem.wiki/San_Luis_Norte_wind_farm,,
L100000921750,G100000926823,Argentina,2,San Luis Norte wind farm,Parque Eólico San Luis Norte,,36.0,operating,2023,,approximate,ArcelorMittal SA,-33.6968,-65.487,,,Onshore,Americas,https://www.gem.wiki/San_Luis_Norte_wind_farm,,
L100000916405,G100000920245,Argentina,--,Santa Cruz wind farm (Argentina),Parque Eólico Santa Cruz,,60.0,cancelled,,,approximate,Energía Argentina SA,-48.852,-69.1763,Santa Cruz Province,,Onshore,Americas,https://www.gem.wiki/Santa_Cruz_wind_farm_(Argentina),,
L100000905264,G100000906934,Argentina,--,Santa Teresita wind farm,Parque Eólico Santa Teresita,,50.0,operating,,,approximate,Eolia Renovables SA (EOLIASUR),-38.1103,-57.8386,Buenos Aires,,Onshore,Americas,https://www.gem.wiki/Santa_Teresita_wind_farm,,
L100000916406,G100000920246,Argentina,--,Sosneado Alliwen wind farm,Parque Eólico Sosneado Alliwen,,150.0,cancelled,,,approximate,Empresa Mendocina de Energía (EMESA),-32.8804,-68.8611,Mendoza,Empresa Mendocina de Energía (EMESA),Onshore,Americas,https://www.gem.wiki/Sosneado_Alliwen_wind_farm,,
L100000905297,G100000907020,Argentina,--,Trelew wind farm,Parque Eólico Trelew,Loma Blanca IV,50.0,operating,2013,,exact,Genneia SA,-43.1095,-65.2471,Chubut Province,Genneia,Onshore,Americas,https://www.gem.wiki/Trelew_wind_farm,,
L100000905538,G100000907615,Argentina,--,Tres Picos wind farm,Parque Eólico Tres Picos,Bonaerenses 1,100.0,operating,2020,,exact,Nordex; AES Corp,-38.3601,-62.2257,Buenos Aires,,Onshore,Americas,https://www.gem.wiki/Tres_Picos_wind_farm,,
L100000904954,G100000906086,Argentina,1,Vientos Bonaerenses wind farm,Parque Eólico Vientos Bonaerenses,Energetica wind farm (Phase 1),100.0,operating,2020,,exact,AES Corp,-38.3598,-62.2257,Buenos Aires,AES,Onshore,Americas,https://www.gem.wiki/Vientos_Bonaerenses_wind_farm,,
L100000904954,G100000926824,Argentina,2,Vientos Bonaerenses wind farm,Parque Eólico Vientos Bonaerenses,Energetica wind farm (Phase 1),53.0,announced,,,exact,AES Corp,-38.3598,-62.2257,,AES,Onshore,Americas,https://www.gem.wiki/Vientos_Bonaerenses_wind_farm,,
L100000905298,G100000907021,Argentina,--,Vientos De Necochea wind farm,Parque Eólico Vientos de Necochea,,38.0,operating,2020,,exact,Genneia SA,-38.6129,-58.8242,Buenos Aires,Genneia,Onshore,Americas,https://www.gem.wiki/Vientos_De_Necochea_wind_farm,,
L100000905181,G100000906744,Argentina,1,Vientos De Patagonia wind farm,Parque Eólico Vientos de Patagonia,,300.0,cancelled,,,approximate,Energía Argentina SA,-45.7798,-67.6719,Chubut Province,Energía Argentina,Onshore,Americas,https://www.gem.wiki/Vientos_De_Patagonia_wind_farm,,
L100000905261,G100000906930,Argentina,--,Vientos Del Secano wind farm,Parque Eólico Vientos del Secano,,50.0,operating,2020,,exact,Envision Energy,-39.2145,-62.5679,Buenos Aires,Envision Energy,Onshore,Americas,https://www.gem.wiki/Vientos_Del_Secano_wind_farm,,
L100000905263,G100000906933,Argentina,--,Vientos Fray Guen wind farm,Parque Eólico Vientos Fray Guen,,101.0,shelved,,,approximate,Eolia Renovables SA (EOLIASUR),-38.2225,-58.1388,Buenos Aires,Eolia Renovables SA (EOLIASUR),Onshore,Americas,https://www.gem.wiki/Vientos_Fray_Guen_wind_farm,,
L100000904955,G100000906087,Argentina,--,Vientos Neuquinos wind farm,Parque Eólico Vientos Neuquinos,,100.0,operating,2020,,exact,AES Corp,-39.7557,-69.7624,Neuquén,AES,Onshore,Americas,https://www.gem.wiki/Vientos_Neuquinos_wind_farm,,
L100000905568,G100000907651,Argentina,--,Villa Maria wind farm,Parque Eólico Villa Maria,,60.0,cancelled,,,approximate,Mtorres; Inversiones Bibiloni,-31.7296,-64.4416,Córdoba,,Onshore,Americas,https://www.gem.wiki/Villa_Maria_wind_farm,,
L100000905299,G100000907022,Argentina,1,Villalonga wind farm,Parque Eólico Villalonga,,52.0,operating,2018,,exact,Genneia SA,-40.0394,-62.6593,Buenos Aires,Genneia,Onshore,Americas,https://www.gem.wiki/Villalonga_wind_farm,,
L100000916407,G100000920247,Argentina,--,Vivorata wind farm,Parque Eólico Vivorata,Vivoratá wind farm,49.5,operating,2023,,exact,Petroquimica Comodoro Rivadavia SA (PCR),-37.6862,-57.7117,Buenos Aires,Petroquimica Comodoro Rivadavia SA (PCR),Onshore,Americas,https://www.gem.wiki/Vivorata_wind_farm,,
L100000905328,G100000907058,Argentina,--,Zapala wind farm,Parque Eólico Zapala,,10.0,cancelled,,,approximate,Hidroeléctrica Piedra del Águila SA,-38.9006,-70.0437,Neuquén,Hidroeléctrica Piedra del Águila,Onshore,Americas,https://www.gem.wiki/Zapala_wind_farm,,
L100000905637,G100000907731,Armenia,--,Acciona wind farm,,,150.0,cancelled,,,approximate,Acciona SA,40.7696,44.6737,Lori Province,,Onshore,Asia,https://www.gem.wiki/Acciona_wind_farm,,
L100000905636,G100000907730,Armenia,--,Armenia Wind WTG wind farm,,,150.0,cancelled,,,approximate,Access Infra Central Asia Ltd,40.7696,44.6737,Lori Province,,Onshore,Asia,https://www.gem.wiki/Armenia_Wind_WTG_wind_farm,,
L100000905660,G100000907768,Armenia,1,Qaraqhach wind farm,,,20.0,cancelled,,,approximate,AR Energy Services,40.9158,44.115,Shirak,,Onshore,Asia,https://www.gem.wiki/Qaraqhach_wind_farm,,
L100000905660,G100000907769,Armenia,2,Qaraqhach wind farm,,,120.0,cancelled,,,approximate,AR Energy Services,40.9158,44.115,Shirak,,Onshore,Asia,https://www.gem.wiki/Qaraqhach_wind_farm,,
L100000905913,G100000908091,Armenia,--,Semyonovka wind farm,,Semenovka,34.0,cancelled,,,exact,,40.6572,44.9356,Gegharkunik Province,,Onshore,Asia,https://www.gem.wiki/Semyonovka_wind_farm,,
L100000905911,G100000908089,Armenia,--,Zod wind farm,,Sotk,20.0,cancelled,,,approximate,Zod Wind CJSC,40.2019,45.8718,Gegharkunik Province,,Onshore,Asia,https://www.gem.wiki/Zod_wind_farm,,
L100000905599,G100000907689,Aruba,--,Urirama wind farm,Parque Eólico Urirama,,24.0,cancelled,,,approximate,,12.5735,-70.0268,,NuCapital,Onshore,Americas,https://www.gem.wiki/Urirama_wind_farm,,
L100000905601,G100000907691,Aruba,--,Vader Piet wind farm,Parque Eólico Vader Piet,,30.0,operating,2009,,exact,NuCapital Inc,12.4743,-69.8915,,NuCapital,Onshore,Americas,https://www.gem.wiki/Vader_Piet_wind_farm,,
L100000905984,G100000908175,Australia,--,ADL-RayGen wind farm,,Liddell coal-fired plant (retiring),653.0,shelved,,,exact,AGL Energy Ltd,-32.3715,150.9773,New South Wales,,Onshore,Oceania,https://www.gem.wiki/ADL-RayGen_wind_farm,,
L100001020424,G100001023277,Australia,--,AGL Energy New South Wales wind farm,,NSW Wind Farm 1,450.0,announced,,,approximate,AGL Energy Ltd,-32.1607,146.7984,,,Onshore,Oceania,https://www.gem.wiki/AGL_Energy_New_South_Wales_wind_farm,,
L100001020422,G100001023276,Australia,--,AGL Energy Victoria wind farm,,VIC Wind Farm 1,550.0,announced,,,approximate,,-37.2437,142.7248,Victoria,,Onshore,Oceania,https://www.gem.wiki/AGL_Energy_Victoria_wind_farm,,
L100000906006,G100000908199,Australia,1,Albany wind farm,,Grasmere (Phase 2),22.0,operating,2001,,exact,Bright Energy,-35.0584,117.785,Western Australia,Verve Energy,Onshore,Oceania,https://www.gem.wiki/Albany_wind_farm,,
L100000906006,G100000908200,Australia,2,Albany wind farm,,Grasmere (Phase 2),14.0,operating,2011,,exact,Bright Energy,-35.0487,117.7546,Western Australia,Verve Energy,Onshore,Oceania,https://www.gem.wiki/Albany_wind_farm,,
L100000906172,G100000908404,Australia,--,Alberton wind farm,,,120.0,cancelled,,,approximate,Synergy Wind Pty Ltd,-38.6271,146.6319,Victoria,,Onshore,Oceania,https://www.gem.wiki/Alberton_wind_farm,,
L100000906107,G100000908318,Australia,--,Alectown wind farm,,,120.0,cancelled,,,exact,Neoen SA,-32.8696,148.368,New South Wales,Neoen,Onshore,Oceania,https://www.gem.wiki/Alectown_wind_farm,,
L100000905976,G100000908167,Australia,--,Allendale wind farm,,,69.0,cancelled,,,approximate,Acciona SA,-37.8247,140.782,South Australia,,Onshore,Oceania,https://www.gem.wiki/Allendale_wind_farm,,
L100001020425,G100001023280,Australia,--,Ambrosia wind farm,,,600.0,announced,2027,,exact,Green Wind Renewables,-33.593,116.636,,,Onshore,Oceania,https://www.gem.wiki/Ambrosia_wind_farm,,
L100000906129,G100000908345,Australia,--,Ararat wind farm,,,240.0,operating,2017,,exact,OPTrust,-37.2411,143.0429,Victoria,Windlab,Onshore,Oceania,https://www.gem.wiki/Ararat_wind_farm,,
L100000906059,G100000908260,Australia,1,Archer Point wind farm,,"Jalunji Wind Park, Cooktown Wind Farm",120.0,announced,2035,,approximate,IFE Engineering (IFE); Wind Power Queensland Pty Ltd,-15.5768,145.3091,Queensland,,Onshore,Oceania,https://www.gem.wiki/Archer_Point_wind_farm,,
L100000906059,G100000908261,Australia,2,Archer Point wind farm,,"Jalunji Wind Park, Cooktown Wind Farm",120.0,announced,2035,,approximate,IFE Engineering (IFE); Wind Power Queensland Pty Ltd,-15.5768,145.3091,Queensland,,Onshore,Oceania,https://www.gem.wiki/Archer_Point_wind_farm,,
L100000906068,G100000908270,Australia,1,Arrowsmith Hydrogen Project wind farm,,,75.0,announced,2025,,approximate,Infinite Blue Energy,-29.2515,114.931,Western Australia,Infinite Blue Energy,Onshore,Oceania,https://www.gem.wiki/Arrowsmith_Hydrogen_Project_wind_farm,,
L100000906073,G100000908275,Australia,1,Asian Renewable Energy Hub wind farm,,"Australian Renewable Energy Hub, AREH",10220.0,pre-construction,,,exact,CWP Renewables ; InterContinental Energy ; BP PLC,-20.7836,121.9724,Western Australia,BP,Onshore,Oceania,https://www.gem.wiki/Asian_Renewable_Energy_Hub_wind_farm,,
L100000906073,G100000908276,Australia,2,Asian Renewable Energy Hub wind farm,,"Australian Renewable Energy Hub, AREH",6132.0,pre-construction,,,exact,CWP Renewables ; InterContinental Energy ; BP PLC,-20.7836,121.9724,Western Australia,BP,Onshore,Oceania,https://www.gem.wiki/Asian_Renewable_Energy_Hub_wind_farm,,
L100001020101,G100001022877,Australia,--,Aurora Green Offshore wind farm,,,3000.0,announced,,,exact,Iberdrola Australia,-38.6667,147.5,Victoria,,Offshore hard mount,Oceania,https://www.gem.wiki/Aurora_Green_Offshore_wind_farm,,
L100000905985,G100000908176,Australia,--,Australia Plain wind farm,,,150.0,cancelled,,,approximate,AGL Energy Ltd,-34.1741,139.0849,South Australia,,Onshore,Oceania,https://www.gem.wiki/Australia_Plain_wind_farm,,
L100001020294,G100001023104,Australia,1,Australia-Asia PowerLink wind farm,,"Sun Cable, AAPowerLink",6000.0,announced,,,approximate,,-12.4365,130.9263,Northern Territory,,Onshore,Oceania,https://www.gem.wiki/Australia-Asia_PowerLink_wind_farm,,
L100001020294,G100001023247,Australia,2,Australia-Asia PowerLink wind farm,,"Sun Cable, AAPowerLink",6000.0,announced,,,approximate,,-12.4365,130.9263,Northern Territory,,Onshore,Oceania,https://www.gem.wiki/Australia-Asia_PowerLink_wind_farm,,
L100000905997,G100000927807,Australia,1,Australis SA wind farm,,"Kingston Offshore Extension (Phase 2), Kingston Offshore (Phase 1)",600.0,announced,,,approximate,Australis Energy Ltd,-36.7204,139.6835,South Australia,,Offshore hard mount,Oceania,https://www.gem.wiki/Australis_SA_wind_farm,,
L100000905997,G100000927808,Australia,2,Australis SA wind farm,,"Kingston Offshore Extension (Phase 2), Kingston Offshore (Phase 1)",1000.0,announced,,,approximate,Australis Energy Ltd,-36.7301,139.3193,South Australia,,Offshore mount unknown,Oceania,https://www.gem.wiki/Australis_SA_wind_farm,,
L100000917256,G100000927809,Australia,1,Australis VIC Offshore wind farm,,"Victoria Offshore, Discovery Bay, Cape Winds Offshore",495.0,shelved,,,approximate,Australis Energy Ltd,-38.3461,141.3434,Victoria,,Offshore mount unknown,Oceania,https://www.gem.wiki/Australis_VIC_Offshore_wind_farm,,
L100000917256,G100000927810,Australia,2,Australis VIC Offshore wind farm,,"Victoria Offshore, Discovery Bay, Cape Winds Offshore",1600.0,shelved,,,approximate,Australis Energy Ltd,-38.2734,141.0512,Victoria,,Offshore mount unknown,Oceania,https://www.gem.wiki/Australis_VIC_Offshore_wind_farm,,
L100000905998,G100000908190,Australia,1,Australis WA wind farm,,Myalup Offshore,300.0,announced,,,approximate,Australis Energy Ltd,-33.0206,115.6546,Western Australia,,Offshore hard mount,Oceania,https://www.gem.wiki/Australis_WA_wind_farm,,
L100000905998,G100001022664,Australia,2,Australis WA wind farm,,Myalup Offshore,1600.0,announced,,,approximate,Australis Energy Ltd,-33.0206,115.6546,Western Australia,,Offshore hard mount,Oceania,https://www.gem.wiki/Australis_WA_wind_farm,,
L100000922297,G100000927811,Australia,--,Azure Offshore wind farm,,Port Albert DP Energy,1000.0,cancelled,,,approximate,DP Energy,-38.8799,147.0503,Victoria,,Offshore floating,Oceania,https://www.gem.wiki/Azure_Offshore_wind_farm,,
L100000905993,G100000908184,Australia,--,Badgingarra wind farm,,,133.0,operating,2019,,exact,APA Group Ltd,-30.4146,115.3313,Western Australia,APA Group,Onshore,Oceania,https://www.gem.wiki/Badgingarra_wind_farm,,
L100000906071,G100000908273,Australia,--,Bald Hills wind farm,,,107.0,operating,2015,,exact,Infrastructure Capital Group,-38.7636,145.9143,Victoria,Siemens Gamesa Renewable Energy,Onshore,Oceania,https://www.gem.wiki/Bald_Hills_wind_farm,,Siemens Gamesa Renewable Energy A.E.
L100000922298,G100000927812,Australia,--,Baldon wind farm,,,900.0,announced,,,exact,Goldwind Australia Pty Ltd,-34.6852,144.1879,,,Onshore,Oceania,https://www.gem.wiki/Baldon_wind_farm,,
